genetic_id,master_id,continent,mt_hg,age
I4074,I4074,Europe,H,-2096
I1743.AG,I1743,South America,A2+(64),1455
arm48,arm48,Asia,I4,-600
I11906.AG,I11906,Europe,H5n,-3950
I13381.AG,I13381,Europe,K1a,-700
I7569,I7569,Europe,K1a1b1,-1538
I20436.AG,I20436,Asia,N1b1a5,-1074
I14100.AG,I14100,Europe,J1c9,-352
I19388.AG,I19388,Africa,L0a2a2a,1325
Ze_5,Ze_5,Asia,I,-800
I3311.AG,I3311,Asia,H4a,-177
I19914.AG,I19914,Europe,H3g1,-283
I10283,I10283,Europe,H,-2950
I13321.AG,I13321,North America,C1b2,1200
Karos2/61,Karos2/61,Europe,U4d2,920
N38,N38,Europe,T2c1-146,-3083
POST_85,POST_85,Europe,X2b+226,-2020
I2966.SG,I2966,Africa,H2a2a1,-6945
I6266.AG,I6266,Europe,X2f,-3435
I10384.AG,I10384,Europe,H8c,-600
Sope,Sope,Europe,H5a1,-2512
I6696.AG,I6696,Europe,H2a1,-2625
I3056.AG,I3056,Europe,U5a2c3a,725
I4787.AG,I4787,Asia,H3g,-1266
I3911.AG,I3911,Asia,J1b8,-1500
I2786,I2786,Europe,I1,-2332
I16602.AG,I16602,Europe,H1aq,-505
Donkalnis1,Donkalnis1,Europe,U5b1,-4200
I17878.AG,I17878,Europe,H1bz,-450
I12793.AG,I12793,Europe,H2a1,-250
I12640,I12640,Europe,H1t,-618
I13695.AG,I13695,Asia,F4b,491
I18259.AG,I18259,Europe,I1a1,-360
I16166.AG,I16166,Europe,J1c1,-3796
I14160.AG,I14160,Europe,K2a,-3950
JK2965,JK2965,Africa,T2c1c,-946
I14872.AG,I14872,Europe,HV,-1475
I6186.AG,I6186,Europe,J1,-1558
I2532,I2532,Europe,K1a2,-5670
I15515.AG,I15515,Europe,K1a3a,200
Aes12,Aes12,Europe,H1,-2947
DA39,DA39,Asia,N9a2a,2
I0634,I0634,Europe,K1a4,-4607
I4305,I4305,Europe,T2b3+151,-4720
I0559,I0559,Europe,HV,-3590
Aes8,Aes8,Europe,J1c3,-2901
arm24,arm24,Asia,U5a1b,-1200
Aes22,Aes22,Europe,J2b1a2,-2793
NLHHACS 18,NLHHACS 18,Europe,H39,550
RISE508,RISE508,Asia,U5a1a1,-3133
I30434.TW,I30434,Europe,K1a,-5150
RISE1161,RISE1161,Europe,H27+16093,-2828
I4660,I4660,Europe,U8b1b,-7762
I12220.AG,I12220,Europe,U5a2a1,644
I4081,I4081,Europe,H13,-7385
DA3,DA3,Asia,N9a9,-750
DA45,DA45,Asia,D4b2b2b,-145
I1310,I1310,Europe,U5b1c,-1782
I27780.AG,I27780,Europe,H27,-5150
I20603.AG,I20603,Europe,T2b+150,650
I13838.AG,I13838,Europe,HV4,-4250
I3767.AG,I3767,Asia,U5b2b,-1734
BIM_37,BIM_37,Europe,T2b16,600
I1202.AG,I1202,Europe,C5b,-900
I15537.AG,I15537,Europe,H13a2a,900
I13579.AG,I13579,Europe,W1,-1266
SZ9,SZ9,Europe,J1b1a1d,508
I2982.AG,I2982,Europe,H7a1,-300
I0455,I0455,Europe,H1,-2786
MX188,MX188,Europe,U2e2a1d,-2447
I13837.AG,I13837,Europe,U3b1,1562
I3952.AG,I3952,Europe,U5a1a1,-2717
I12480.AG,I12480,Asia,HV,-3100
I14797.AG,I14797,Asia,N2a,-2500
I7423,I7423,Europe,H20c,1550
I10944.AG,I10944,Europe,N1a1a1a,-480
I0263,I0263,Europe,X2b+226,-2550
I0056,I0056,Europe,T2b,-5109
I15029.AG,I15029,Europe,V,-3750
I5026.AG,I5026,Europe,H+152,700
I12983.AG,I12983,Asia,M65a+@16311,-900
DA353,DA353,Asia,A+152+16362+16189,-2212
I2933,I2933,Europe,J1c2,-2948
I12394.AG,I12394,Africa,K1a,524
I24518.AG,I24518,North America,E2a,1430
I1970,I1970,Europe,X2b+226,-2500
CL102,CL102,Europe,H1i2,725
I20666.AG,I20666,Europe,J1c3f,500
Sam1,Sam1,Europe,N1a1a1a,-5150
I12365.AG,I12365,South America,C1c8,1210
Aes21,Aes21,Europe,U8b1b,-2750
I3121.AG,I3121,Asia,N1a1a1,-5975
I4885,I4885,Europe,U5a1i,-2216
I21181.AG,I21181,Europe,H3,-300
I0576.AG,I0576,Europe,H15b1,-800
I12460.AG,I12460,Asia,U2b,-900
I3587,I3587,Europe,H1e1a,-2225
I21847.AG,I21847,Europe,T1a,-5115
ARS013,ARS013,Asia,C,-1325
I16012.AG,I16012,Europe,J1c2,-5150
I11631.AG,I11631,Europe,T2b,0
Karos2/33,Karos2/33,Europe,U4a1b1,920
JK2879,JK2879,Africa,U3b,-20
I14538.AG,I14538,Europe,K2b1b,600
I1500,I1500,Europe,J1c1,-5100
I7896.AG,I7896,Europe,K2b1,-5025
I5377,I5377,Europe,T2b,-1794
PCA0060,PCA0060,Europe,U5b1d1,170
Kivisaare3,Kivisaare3,Europe,U4a1,-4635
I2656,I2656,Europe,H2a2a2,-1128
I17913.AG,I17913,Europe,H4a1a,-1950
I14185.AG,I14185,Europe,K1c1,-1900
I3272,I3272,Europe,X2b+226,-3083
I5079,I5079,Europe,J1c2,-3535
I7279,I7279,Europe,H7d,-2550
I3041,I3041,Europe,K1a3a,-3490
I27773.AG,I27773,Europe,J2b1d,-5142
I5504.AG,I5504,Europe,T1a1,600
JK2956,JK2956,Africa,U1a1a3,-804
I16812.AG,I16812,Europe,A+152+16362,625
I4132,I4132,Europe,U5a1a1,-2250
I19327.AG,I19327,Asia,K1a19,-275
I10286,I10286,Europe,U5b1,-2950
PCA0030,PCA0030,Europe,H2a2b,135
I16476.AG,I16476,Europe,H24,-1400
MX210,MX210,Europe,K1a2b,-2950
I2655,I2655,Europe,H6a1b2,-1356
I2358.AG,I2358,Europe,K1a4,-4750
I13722.AG,I13722,Asia,Y2a1,450
I13433.AG,I13433,Europe,U3b1,-1250
I7283,I7283,Europe,K1a3a3,-2350
Aes25,Aes25,Europe,X2b+226,-2682
I16403.AG,I16403,Europe,K2a,-1475
I5205,I5205,Europe,H,-5000
I3270,I3270,Europe,J2a1a1,-3050
I2431,I2431,Europe,N1b2,-4665
I13728.AG,I13728,Europe,T2a1a,-277
I14541.AG,I14541,Europe,H5b,600
I21841.AG,I21841,Europe,U5a2,-5227
I5204,I5204,Europe,J1c2,-5000
I7060.AG,I7060,Asia,T1a1,-1489
I15535.AG,I15535,Europe,H1b,340
I2121.AG,I2121,Asia,HV2,-2129
I15495.AG,I15495,Europe,H49,200
I3321,I3321,Europe,U3a1,-200
I11151.AG,I11151,Europe,K1a+195,-277
I24588.AG,I24588,North America,E2,1550
I2935,I2935,Europe,U8b1b,-3173
Aes2,Aes2,Europe,H1,-2952
CL145,CL145,Europe,T2b,725
I12317.AG,I12317,Europe,H5,-3498
I10543.AG,I10543,Asia,U5a2,-4500
I6118.AG,I6118,Asia,J1b1a3,-2050
I19353.AG,I19353,Asia,N1b1a2,-1036
I26766.AG,I26766,Europe,HV1a'b'c,700
I7642,I7642,Europe,J2b1a,-2834
arm40,arm40,Asia,H14b2,-3270
KOL_1,KOL_1,Asia,X4,-300
I13471.AG,I13471,Europe,V,-2000
I2022,I2022,Europe,T2b,-5175
I20230.AG,I20230,Asia,H,-615
I2574,I2574,Europe,U5a1a2b,-1320
19159,19159,Asia,N,-6415
I7275,I7275,Europe,U5b2c,-2350
I8343,I8343,Europe,J1c2c2,550
I19423.AG,I19423,Africa,L0d3,1386
I16169.AG,I16169,Europe,T2b3,-2227
JK2880,JK2880,Africa,T1a2,-668
I4440,I4440,Europe,U4a1,-5130
I0627.AG,I0627,Asia,M7b1a1+(16192),-1999
LRV_76,LRV_76,Europe,D4b1c,200
Kivutkalns215,Kivutkalns215,Europe,H1c,-662
RISE1,RISE1,Europe,K1b1a1,-2722
I2457,I2457,Europe,I4a,-2248
I6573.AG,I6573,Asia,HV2a2,-177
DA93,DA93,Asia,D4j8,732
I13577.AG,I13577,Europe,T2c1d1,-1250
I11853.AG,I11853,Asia,T2c1d+152,-850
I5658,I5658,Europe,T2b+152,-2250
OBKR_26,OBKR_26,Europe,HV,-1970
RISE254,RISE254,Europe,J1c9,-2018
I1979,I1979,Europe,T2b3,-2065
I14899.AG,I14899,Europe,K1a1b1a,1325
DA106,DA106,Asia,C4b1a,1170
I8076.AG,I8076,Asia,R30,400
RISE408,RISE408,Asia,I5c,-1109
I3914.AG,I3914,Asia,J1b6,-1078
I15487.AG,I15487,Europe,T1a,250
ARS004,ARS004,Asia,F2a,-1054
I6369.AG,I6369,Asia,B5b,-604
I14603.AG,I14603,Asia,H29,-927
I7289,I7289,Europe,U8b1b1,-2350
I1368.AG,I1368,Oceania,B4a1a1,-920
I7606,I7606,Europe,U5b1+16189+@16192,-3200
JK2881,JK2881,Africa,T2c1,-290
I3582,I3582,Europe,K1b1a,500
I7211,I7211,Europe,U5b3,-2350
I25334.AG,I25334,Europe,U5a2d,-5150
I16008.AG,I16008,Europe,K1a1,-5150
I14743_d.AG,I14743,Europe,I4a,-644
I0172,I0172,Europe,T2b,-3223
I4657,I4657,Europe,K1c,-9515
I20000.AG,I20000,Asia,HV4,224
I34290.TW,I34290,Europe,U8b1a1,400
I2573,I2573,Europe,H3+16311,-1400
I5766.AG,I5766,Europe,U5a2b1,-4099
PCA0056,PCA0056,Europe,T2b6a,170
I1300,I1300,Europe,K1a2a,-2633
I19331.AG,I19331,Asia,H13a2b,-1150
I20146.AG,I20146,Asia,H7b1,1300
I11025.AG,I11025,Asia,N1b1a,-1450
I18278.AG,I18278,Asia,T2h,-1335
I3039.AG,I3039,Europe,R,-3575
I10372.AG,I10372,Europe,K1a3a,-1248
PCA0002,PCA0002,Europe,H28a1,192
I25187.AG,I25187,North America,E2a,1334
I16110.AG,I16110,Europe,I4a,-2000
Karos3/10,Karos3/10,Europe,H5e1,920
I3011.AG,I3011,Europe,H1a3,1064
N45,N45,Europe,H5a8,-2455
I14916.AG,I14916,Europe,H,-1818
I13948.AG,I13948,Asia,U4a2c,-1178
I3618.AG,I3618,Asia,R,400
SZ7,SZ7,Europe,T2e,508
I1282,I1282,Europe,H3,-2633
I1639.AG,I1639,Asia,T2h,78
I4774.AG,I4774,Asia,J1c5a,-1553
I6583,I6583,Europe,U5b1c2,-2170
I8213,I8213,Europe,K2a,-450
I15966.AG,I15966,North America,C1b2,1182
LRV_154,LRV_154,Europe,T2g,200
I27298.AG,I27298,Europe,T1a1,500
Karos2/37,Karos2/37,Europe,G2a1d2,920
I19354.AG,I19354,Asia,HV,-1102
I20001.AG,I20001,Asia,K1a4b,224
I15045.AG,I15045,Europe,H13a1a1a,-305
I18163.AG,I18163,Asia,J1b1b1,-1175
I8930.AG,I8930,Africa,L2a4,-2500
BL_6,BL_6,Asia,A4,-500
I7338.AG,I7338,Europe,A2b1,1340
SCY193,SCY193,Europe,U5a2a1,-300
N25,N25,Europe,K2a,4300
I3757,I3757,Europe,J1c1,-350
Loschbour,Loschbour,Europe,U5b1a,-6105
I24892.AG,I24892,Europe,J2b1d,-4954
I7128.AG,I7128,Europe,J1c2,-4096
I17450.AG,I17450,Africa,U5b2b5,850
I7399.AG,I7399,Europe,V1,-5128
I10371.AG,I10371,Europe,T2c1d+152,-1150
I2691,I2691,Europe,J1c1,-3670
I20261.AG,I20261,Asia,K1a,604
I21308.AG,I21308,Europe,J1c1b,-108
SCY305,SCY305,Europe,U5a2b,-300
I15073.AG,I15073,Europe,H5,-5660
I7892.AG,I7892,Europe,H,-5025
arm22,arm22,Asia,H2a,-1200
I14308.AG,I14308,Europe,D4o2a,-4764
I1580,I1580,Asia,H5,-6350
I1280,I1280,Europe,J1c1,-2633
DA136,DA136,Europe,A+152+16362,50
I13226.AG,I13226,Asia,K1a,-961
I14929.AG,I14929,Asia,B4a1a,400
I16448.AG,I16448,Europe,K1b1a1,-2225
I22933.AG,I22933,Europe,H5a6,-675
I18661.AG,I18661,Europe,T2e,-5125
I1116.TW,I1116,Europe,T2+16189,931
I13889.AG,I13889,Europe,K1b1a1d,-3674
I2695.AG,I2695,Europe,H2a1,-258
I12877,I12877,Europe,J1c1,-445
I0942.AG,I0942,Europe,H2b,-1875
Spiginas2,Spiginas2,Europe,I4a,-1940
I2693.AG,I2693,Europe,H3+152,-110
I33888.TW,I33888,Europe,H9a,400
I24609.AG,I24609,North America,E2a,1550
I6546.AG,I6546,Asia,M65a+@16311,-891
RISE431,RISE431,Europe,T2e,-2167
I19612.AG,I19612,Asia,H15b,-800
I7210,I7210,Europe,H6a1b4,-2350
I6754.AG,I6754,Europe,U5b1+16189,-7630
I15953.AG,I15953,Europe,H6a1a,-235
I6461.AG,I6461,Asia,N1b1a,-1350
I17894.AG,I17894,South America,B2d,-313
LRV_153,LRV_153,Europe,H2a1b,200
I12360.AG,I12360,South America,D1g+16189,1550
HID002_merge.AG,HID002,Europe,H2a2a1,400
DA28,DA28,Asia,D4m2,1300
I16245.AG,I16245,Europe,N1a1a1,-5150
I0820,I0820,Europe,W1c'i,-5272
AV2,AV2,Europe,X2m'n,594
I18717.AG,I18717,Europe,H5r,-1150
I7041,I7041,Europe,H1b1,-2350
DA226,DA226,Asia,U2e1h,100
I3033.AG,I3033,Europe,H,-3583
I0117,I0117,Europe,I3a,-2156
I4790.AG,I4790,Asia,W1,-1475
I3938.AG,I3938,Asia,H28,-1051
I14182.AG,I14182,Europe,K1a,-5150
I6310.AG,I6310,Asia,I,-2050
I11153.AG,I11153,Europe,H3b,-335
I6744.AG,I6744,Europe,U5b1+16189+@16192,-8443
POST_35,POST_35,Europe,H41a,-1976
I21763.AG,I21763,Europe,U5a2d,-5125
AH2,AH2,Asia,R2,-7980
BL_1,BL_1,Asia,C5+16093,-500
I11245.AG,I11245,North America,A2,970
I4472.AG,I4472,Asia,N1a3,-177
Be_2,Be_2,Asia,D4,-350
MX192,MX192,Europe,H11a+152,-2542
I6462.AG,I6462,Asia,U3a3,-1350
I1542,I1542,Europe,J2a2a,-2275
I5750,I5750,Europe,K1b1a1+199,-2100
RISE523,RISE523,Europe,M12'G,-1498
I10897,I10897,Europe,I1c,1118
arm51,arm51,Asia,U3b3,-600
I11735.AG,I11735,Asia,I1b,-2378
Aes10,Aes10,Europe,K1a+195,-2893
I11295.AG,I11295,North America,C1b,1550
I12570.AG,I12570,North America,B2a4a1,935
I7605,I7605,Europe,H3,-3200
I6318.AG,I6318,Asia,H,-2050
I16609.AG,I16609,Europe,J1c2e,-129
U4_4,U4_4,Asia,K,-350
I12984.AG,I12984,Asia,H,-900
I2743.AG,I2743,Europe,H,-5100
I6585,I6585,Europe,K1a4a1,-2240
I2545.AG,I2545,South America,C5b,1480
I1053.AG,I1053,Europe,H2b,-1835
I19044.AG,I19044,Europe,K1a+195,-278
DA20,DA20,Asia,C4a1a+195,-350
I4243.AG,I4243,Asia,I1b,-2362
arm19,arm19,Asia,K1a1b1e,-1300
I6775,I6775,Europe,H1,-2200
I15040.AG,I15040,Europe,U5b1b1+@16192,-290
I14980.AG,I14980,Europe,U5a2b,-675
I1108,I1108,Europe,T2e,-5600
RISE392,RISE392,Asia,J2b1a2a,-2011
I2755,I2755,Europe,U8b1a1,-3300
Karos1/1438,Karos1/1438,Europe,U3b1b,920
I6125.AG,I6125,Asia,W3b,-2050
I7587,I7587,Europe,T2b3,-2700
NHP1,NHP1,Europe,H5,-4100
I14833.AG,I14833,Asia,H14a,550
I9128,I9128,Europe,I5,-1945
I2922.AG,I2922,Asia,W3b,-2093
I6468,I6468,Europe,K2b1,-2200
I6626,I6626,Europe,H1,-2125
LRV_97,LRV_97,Europe,N1a1a1a,200
I24607.AG,I24607,North America,E2a,1475
I16253.AG,I16253,Europe,H+152,-476
I20572.AG,I20572,Asia,X2p,1388
I18159.AG,I18159,Asia,H5,-615
I3727.AG,I3727,Asia,D6a2,400
I13687.AG,I13687,Europe,W1c,-272
I3578,I3578,Europe,HV0f,500
I4436,I4436,Europe,U4a1,-4155
I4550,I4550,Europe,U5b2a1a,-6538
I34299.TW,I34299,Europe,I1b,400
I7223.AG,I7223,Europe,U5a1g1,-409
KOL_2,KOL_2,Asia,H8c,-300
I5741.AG,I5741,Asia,T2c1a,-3216
I3352.AG,I3352,Asia,HV14,784
I0519,I0519,Europe,X2b+226,-3230
I3346.AG,I3346,Asia,M30c,821
DA2,DA2,Asia,N1a1a1a1,-866
I7044,I7044,Europe,U5b1d1b,-2350
I1876.AG,I1876,Europe,K1a4,-5591
RISE21,RISE21,Europe,N1a1a1a2,-1354
RISE1170,RISE1170,Europe,K1a1b1e,-2828
KZ1,KZ1,Europe,U5b2a1a,-4199
I17271.AG,I17271,Europe,H5a6,750
DA87,DA87,Asia,A+152+16362,666
I2424,I2424,Europe,U4a,-4354
I4558,I4558,Europe,K1a3a,-1600
I24890.AG,I24890,Europe,H,-5150
I21764.AG,I21764,Europe,K1a24,-5125
AH4,AH4,Asia,T2c,-7980
I18735.AG,I18735,Europe,U5a1a1,-1150
I18511.AG,I18511,Africa,L3f1a1,850
DA343,DA343,Asia,D4j4,-2212
NOV_9,NOV_9,Asia,T2g1,-300
MX209,MX209,Europe,K1a+195,-2950
I6715.AG,I6715,Europe,U4b3,-2900
I4910.AG,I4910,Asia,J1d,-3576
DA361,DA361,Asia,C4a1a3,-2212
I17403_d.AG,I17403,Africa,L5a1a,1800
I5242,I5242,Europe,U5a1,-8580
I21315.AG,I21315,Europe,T1a1'3,-93
I16246.AG,I16246,Europe,K1a1,-5150
I0774.SG,I0774,Europe,T2a1a,481
I8149,I8149,Europe,T,-2700
I2376.AG,I2376,Europe,HV0a,-5100
I24582.AG,I24582,North America,E2a,1475
I15173.AG,I15173,North America,B2,1346
I10373.AG,I10373,Europe,K1a,-1250
I1670,I1670,Asia,U3a'c,-4728
arm32,arm32,Asia,HV1a2,-1300
arm21,arm21,Asia,HV12b1,-1200
I16385.AG,I16385,Europe,H7d2a,700
I30476.TW,I30476,Oceania,B4b1a2i,1436
I11993.AG,I11993,Europe,J1c2a2,-250
I2198.AG,I2198,Asia,H5'36,-1470
I19657.AG,I19657,Europe,H5s,-233
I3602,I3602,Europe,I3a,-2225
I0823,I0823,Europe,H1,-2550
LHSZ14,LHSZ14,Europe,I3,550
DA8,DA8,Asia,U2e1h,-750
SCY332,SCY332,Europe,M10a1a1a,-300
I12463.AG,I12463,Asia,N1a1b1,-900
RISE547,RISE547,Europe,T2a1a,-2760
I16161.AG,I16161,Europe,J1c3,-1484
I14585.AG,I14585,Europe,K1a1b2a,-1900
A_10,A_10,Asia,A,-650
I19867.AG,I19867,Europe,H3+16311,-648
I20615.AG,I20615,Europe,H1i,164
I5737.AG,I5737,Asia,K1a4a1,-1981
I3810,I3810,Europe,L2e1,1550
OBKR_50,OBKR_50,Europe,HV0,-2012
I13386.AG,I13386,Europe,U5b1d1,-700
I17950.AG,I17950,Europe,T2b+152,-5150
I33885.TW,I33885,Europe,H3k,400
I4156.AG,I4156,Asia,H2a2a,-1450
I1845,I1845,Europe,K1a2c,-2946
I12413.AG,I12413,Europe,H2a3b,-225
I4434,I4434,Europe,U5a2d,-5496
Ala_2,Ala_2,Asia,C4,-350
UNTA58-62_146,UNTA58-62_146,Europe,H1c,-1945
I6912.AG,I6912,Europe,J1,-5138
I23561.AG,I23561,Africa,L3a2,1442
I11537.AG,I11537,Asia,U4a1,-604
RISE1163,RISE1163,Europe,HV0a,-2828
I20228.AG,I20228,Asia,T2b7a2,-615
Ardu1,Ardu1,Europe,T2a1a,-2450
LHSZ35,LHSZ35,Europe,U5b3b,550
DA126,DA126,Asia,F2c1,910
I14586.AG,I14586,Europe,H+16311,-5163
I0101,I0101,Europe,U5a1a,-5138
I5234,I5234,Europe,U4a,-7850
UNTA85_113,UNTA85_113,Europe,U5b2a3,-2306
I14347.AG,I14347,Europe,K2a,-274
LHSZ44,LHSZ44,Europe,H1a3b,550
I28398.AG,I28398,Europe,K1a4j,800
I15522.AG,I15522,Europe,H,250
RISE434,RISE434,Europe,U4,-2755
I15650.AG,I15650,Europe,H1,-1108
I2264.AG,I2264,South America,D1,1250
SCY009,SCY009,Europe,J2b1a6,-700
RISE494,RISE494,Asia,I4a1,-1342
A_3,A_3,Asia,G,-650
LICOL151,LICOL151,Europe,T2b,685
I0359,I0359,Europe,U5a2a1,-1525
I14163.AG,I14163,Europe,W1,-3950
I14650.AG,I14650,Asia,U4b3,1200
Alh_2,Alh_2,Europe,H2a2a1,398
I18416.AG,I18416,Europe,H3,-1150
I35095.TW,I35095,Europe,U3a1,1125
arm36,arm36,Asia,U2e1e,-1400
I20167.AG,I20167,Europe,H,-550
I7782.AG,I7782,Europe,D4j1,-2680
I1526.AG,I1526,Europe,C4a1a3,-2846
I1127.AG,I1127,North America,D2a1a,1515
N42,N42,Europe,U5b2a1a,-4105
Karos1/5,Karos1/5,Europe,D4j12,920
I21178.AG,I21178,Europe,T2b3+151,-300
I7579,I7579,Europe,U5b2a1a,-1398
I7632.AG,I7632,Europe,H1,-290
I6748.AG,I6748,Europe,H,-3863
I7538.AG,I7538,Europe,V1,-4925
SZ37,SZ37,Europe,H66a,504
I23554.AG,I23554,Africa,L0a2a2a1,1450
I5456.AG,I5456,North America,D1,-5418
I1727,I1727,Asia,T1a2,-8100
I4236.AG,I4236,Asia,H2a1,-1500
I0054,I0054,Europe,J1c17,-5122
JK2133,JK2133,Africa,X,-638
I6581,I6581,Europe,H6a1a,-2300
I21307.AG,I21307,Europe,H7d,-167
I5835,I5835,Europe,J1c,-2250
I1828.AG,I1828,Europe,K1a4b,-1534
I3741.AG,I3741,Europe,V,-1138
I2037,I2037,Europe,H1e,-5106
Jan1,Jan1,Europe,U5b1b1,-5509
I24023.AG,I24023,Europe,H5b,-5150
I17835.AG,I17835,Europe,U3,-5750
I0944.AG,I0944,Europe,W5a,-1870
I12445.AG,I12445,Asia,U7a,-900
I26773.AG,I26773,Europe,J1c2,-1375
I1658,I1658,Asia,U3a2a,-3220
I7043,I7043,Europe,H1b1,-2350
I2417,I2417,Europe,J1c,-2320
I15733.AG,I15733,Asia,J1c,-1370
Rev5,Rev5,Europe,X2b,-6351
MS10613,MS10613,Europe,U4a,-400
LHHEG11,LHHEG11,Europe,T2+16189,550
I4568.AG,I4568,Asia,H6a1a,-1681
I4478.AG,I4478,Asia,R1b1,-2750
I16089.AG,I16089,Europe,H5e1a,-1050
I14543.AG,I14543,Europe,K1a4a1g,-2025
I1358.AG,I1358,South America,R,1215
I13467.AG,I13467,Europe,H+16291,-2339
I1792.AG,I1792,Asia,T2d1a,-2304
I1532,I1532,Europe,J1c2e,-2275
I2435,I2435,Europe,H28,-3000
I6771.AG,I6771,Europe,U4b1a,-92
I5684.AG,I5684,Europe,H1e5a,-667
I19349.AG,I19349,Asia,U2e1h,-1150
I6947.AG,I6947,Asia,K1a,1819
DA145,DA145,Europe,U2e1h,50
RISE435,RISE435,Europe,J1b1a1,-2680
JK2950,JK2950,Africa,H6b,-282
arm33,arm33,Asia,W3b,-1300
I20573.AG,I20573,Asia,U4a1d,1421
I28400.AG,I28400,Europe,H14b2,800
I12642,I12642,Europe,H,-565
I5505.AG,I5505,Europe,V16,-286
DA55,DA55,Asia,HV6,-82
I19136.AG,I19136,Africa,L5a1b,850
arm20,arm20,Asia,H8a1,-1299
I1390,I1390,Europe,X2b4a,-2345
I7271,I7271,Europe,U4a2,-2350
I14171.AG,I14171,Europe,H3,-3900
I1661,I1661,Asia,H29,-4594
I0050,I0050,Europe,U5a2d,-2425
